frame_index,color_timestamp_usec,depth_timestamp_usec,color_path,depth_path
1,0,268533,color/frame_000001.jpg,depth/frame_000001.png
2,301866,301833,color/frame_000002.jpg,depth/frame_000002.png
3,335166,335200,color/frame_000003.jpg,depth/frame_000003.png
4,368511,368522,color/frame_000004.jpg,depth/frame_000004.png
5,401833,401866,color/frame_000005.jpg,depth/frame_000005.png
6,435166,435200,color/frame_000006.jpg,depth/frame_000006.png
7,468511,468533,color/frame_000007.jpg,depth/frame_000007.png
8,501844,501855,color/frame_000008.jpg,depth/frame_000008.png
9,535166,535200,color/frame_000009.jpg,depth/frame_000009.png
10,568511,568522,color/frame_000010.jpg,depth/frame_000010.png
11,601833,601866,color/frame_000011.jpg,depth/frame_000011.png
12,635177,635188,color/frame_000012.jpg,depth/frame_000012.png
13,668500,668533,color/frame_000013.jpg,depth/frame_000013.png
14,701844,701855,color/frame_000014.jpg,depth/frame_000014.png
15,735166,735200,color/frame_000015.jpg,depth/frame_000015.png
16,768511,768522,color/frame_000016.jpg,depth/frame_000016.png
17,801844,801866,color/frame_000017.jpg,depth/frame_000017.png
18,835177,835200,color/frame_000018.jpg,depth/frame_000018.png
19,868511,868533,color/frame_000019.jpg,depth/frame_000019.png
20,901855,901855,color/frame_000020.jpg,depth/frame_000020.png
21,935177,935200,color/frame_000021.jpg,depth/frame_000021.png
22,968522,968511,color/frame_000022.jpg,depth/frame_000022.png
23,1001833,1001866,color/frame_000023.jpg,depth/frame_000023.png
24,1035177,1035188,color/frame_000024.jpg,depth/frame_000024.png
25,1068511,1068533,color/frame_000025.jpg,depth/frame_000025.png
26,1101844,1101866,color/frame_000026.jpg,depth/frame_000026.png
27,1135188,1135200,color/frame_000027.jpg,depth/frame_000027.png
28,1168522,1168533,color/frame_000028.jpg,depth/frame_000028.png
29,1201855,1201866,color/frame_000029.jpg,depth/frame_000029.png
30,1235200,1235200,color/frame_000030.jpg,depth/frame_000030.png
31,1268533,1268488,color/frame_000031.jpg,depth/frame_000031.png
32,1301844,1301866,color/frame_000032.jpg,depth/frame_000032.png
33,1335177,1335200,color/frame_000033.jpg,depth/frame_000033.png
34,1368511,1368533,color/frame_000034.jpg,depth/frame_000034.png
35,1401855,1401844,color/frame_000035.jpg,depth/frame_000035.png
36,1435166,1435200,color/frame_000036.jpg,depth/frame_000036.png
37,1468500,1468533,color/frame_000037.jpg,depth/frame_000037.png
38,1501844,1501866,color/frame_000038.jpg,depth/frame_000038.png
39,1535177,1535200,color/frame_000039.jpg,depth/frame_000039.png
40,1568511,1568533,color/frame_000040.jpg,depth/frame_000040.png
41,1601855,1601855,color/frame_000041.jpg,depth/frame_000041.png
42,1635177,1635200,color/frame_000042.jpg,depth/frame_000042.png
43,1668522,1668511,color/frame_000043.jpg,depth/frame_000043.png
44,1701833,1701866,color/frame_000044.jpg,depth/frame_000044.png
45,1735177,1735188,color/frame_000045.jpg,depth/frame_000045.png
46,1768511,1768533,color/frame_000046.jpg,depth/frame_000046.png
47,1801844,1801855,color/frame_000047.jpg,depth/frame_000047.png
48,1835166,1835200,color/frame_000048.jpg,depth/frame_000048.png
